time,voltage,current,frequency,phase_angle,label
46,229.07872245808042,10.32616143920671,50.00000414129836,1.1590740649558977,0
47,232.11424445243784,9.211803921507876,49.99981399357723,-0.336254738681072,0
48,230.68723657913694,10.738270174862947,49.99344210566974,0.42548993324023027,0
49,226.47391968927454,10.690045677073726,50.00310381367718,1.197246923645228,0
50,230.64816793878958,9.687218649245235,50.01650196529335,-1.371673697230466,0
51,229.22983543916737,10.197901766718704,49.982657395685784,-0.7094410024275466,0
52,228.64615599938807,10.24701509314137,49.98683767021849,-0.2885486958757048,0
53,231.22335257768174,10.130336882911953,49.99392547942447,-0.7837535211244283,0
54,232.0619990449919,9.72484742307729,49.973082581530534,1.7349365758368085,0
55,231.8625602382324,9.664188316030975,49.98361484280557,-0.8567720938267928,0
56,228.3215649535547,9.987222964504276,49.99047558252911,-0.5555467794868666,0
57,229.38157524829757,10.586364509629682,50.01748778361426,0.20438903160297678,0
58,230.66252686280714,10.271800077297216,50.005251226580036,-1.2021495260760888,0
59,231.95109025424472,9.814692833956947,50.00387179822735,-0.39568071175626385,0
60,229.04165152430943,10.385849355324172,50.01701795924336,0.31745326125017514,0
61,229.62868204667237,8.575728689684961,49.997252564232014,-0.33286040438251124,0
62,227.78733005198794,10.574382850186051,50.00780929699858,-0.09338685889994829,0
63,227.60758675183865,9.13014311061095,49.99793556494135,-0.5293321124483709,0
64,231.62505164478839,9.818779529298434,50.00530724698799,-1.514470309180767,0
65,232.71248005714165,9.440165052686929,49.988344826847765,0.32159321133923857,0
66,229.85597975683933,9.352659262139547,49.95122365683447,1.7549330716472415,0
67,232.00706579578406,10.580413393689259,49.997314416756275,0.01840163078343813,0
68,230.72327205009526,9.766149399344055,50.028454962722,0.22526411724754952,0
69,228.70976049078976,10.173251940865358,50.01852430804483,0.6927227551168594,0
70,230.72279121101684,9.976539710560408,50.01930794969182,-1.2693304965466992,0
71,233.07607313293192,10.23852041361156,50.02472261443612,1.7025146581296056,0
72,229.9283479217801,10.038410945530128,50.00177315181923,0.20232879642280202,0
73,233.12928731162802,9.358503887905716,50.00394631414811,1.631856899089109,0
74,224.7605097918205,10.49813340972357,49.98764696209131,-0.7330329955239894,0
75,231.64380500875043,9.753121708419343,49.99367854287946,1.8180619225578247,0
76,230.17409413647636,9.221709050670125,50.01231542299542,0.7751554940347831,0
77,229.40198529906826,9.785942419517044,50.024077688743375,0.5530400858523584,0
78,230.18352155307102,10.750379895317156,49.99721107448638,0.23402445435314795,0
79,226.0248621707982,10.425110871056747,49.990996214702974,-0.24852861807444937,0
80,229.560656224325,9.82567393279607,50.000010559177134,1.2005316584738726,0
81,230.7142251430235,9.825371147840785,50.01202413497858,0.14035986984804696,0
82,232.95578808948304,9.83918247439131,49.971122903677326,-1.9670697035871523,0
83,228.96345956345272,11.038373991780421,49.95407638093725,-1.1171864617070024,0
84,228.3830127942136,10.190967726115776,49.98898926301017,-0.1858457521927473,0
85,228.99648591283093,10.215020823595534,49.97558575148172,0.3099989831655551,0
86,231.83080423540414,10.515141727015921,49.989837196047056,-0.05658848889989584,0
87,230.65750221931938,10.119394579513257,49.99704439362365,1.2189707897936632,0
88,228.94047959246592,9.870478927089648,49.99093503181954,-1.9511018640386248,0
89,231.0265348662267,9.901825075457511,50.02904935068941,0.1435879365051602,0
90,230.1941550986961,9.964199370292969,50.00653489529205,-1.8179792253871547,0
91,231.9372899810658,9.98138888174508,50.006009487192216,0.7597122954841684,0
92,228.5958938122453,10.36381477181849,50.01244414288087,-0.09445871444200275,0
93,229.34467570680445,10.02597294290365,49.97722333764438,0.41960997202411815,0
94,229.2157836937357,10.366320038607789,50.020782235748406,-0.8638829605897661,0
95,227.07297010373577,9.959641709945709,49.99848471426929,1.279464931657751,0
96,230.59224055412915,10.039317595158046,50.01340961234482,1.0417246640588513,0
97,230.52211054435978,9.000899657733946,49.9785628553392,0.5835443030118876,0
98,230.01022691328492,10.458163837351242,49.96892482467968,-0.12951724686344077,0
99,229.5308257332497,10.173244237948996,50.0163577931605,0.5798572852951321,0
100,227.16925851589917,10.499005054929826,50.00752819052195,-0.7068925679873489,0
101,229.1587093544693,8.551872310903155,49.98195896891285,0.8555556590207121,0
102,229.31457096694646,11.044187352390363,49.98260673837451,1.649480894323921,0
103,228.39544546155676,9.930205185922413,50.022508695688295,1.0706105599791862,0
104,229.67742857666798,10.554091408368759,49.976211762142654,-0.7296024698074095,0
105,230.80810171362907,9.480047036437234,50.032853459065116,0.3614173172731029,0
106,233.77237180242105,10.306386952531286,49.981987585307046,-1.2931415437586478,0
107,230.34915562566368,9.473292218413173,50.01276783851217,0.5723903111756757,0
108,230.51510078144554,9.688115519652097,49.99342763048502,0.45060341286253885,0
109,229.85110816846768,10.957015676933393,50.01206374862165,-1.869816339532164,0
110,226.1624575694019,9.904658799618327,49.98911771995772,-1.1617838439123638,0
111,229.94697224910158,10.108716436589862,49.99674414187855,-0.28313889674376713,0
112,230.12046041988205,10.435033865344376,50.00081838350791,-0.30085974714082625,0
113,234.92648422497058,10.247840943986303,49.97995625088437,-1.2094769354188053,0
114,229.61527807043777,10.075209452571789,50.0148164869084,0.38897872935218375,0
115,230.6030946846672,10.182480501233112,49.98973572867057,0.2514736089405121,0
116,229.93057646058952,11.201707792619137,49.9954280016932,-0.1942691319785193,0
117,227.66264392476094,9.971190601483208,49.98011301250783,-0.7557915001583629,0
118,232.28564562903003,10.100549523357484,49.9487533268241,1.0487071264165635,0
119,231.50386606537356,10.525327198003806,49.996179444747995,1.6554071130882952,0
120,231.5820638940861,10.552762966478992,50.04825230843226,-0.4835614838465371,0
121,228.18122509041052,10.59351515278019,50.01569208575796,-0.6121669171548207,0
122,232.8055886218722,10.319365111014593,49.99961479240531,0.4912076654119963,0
123,227.19629787441545,9.428497543634759,49.99474218341584,-0.35802937974698623,0
124,231.17371418760055,10.816715766150548,50.000449317856244,-0.13939720066323416,0
125,234.38091125161995,9.426827303490656,50.010942382303504,0.7396531517246714,0
126,228.01892734973862,10.151317732619516,49.97638374369382,-1.9093560875072928,0
127,228.86740454079447,9.622862074990321,50.02228643389338,1.3183023248526693,0
128,230.19930273017528,9.967930826703503,50.01430762630883,0.07268052432934134,0
129,228.9930486917676,10.16438120515174,50.01436371451416,-0.4114931445621802,0
130,226.89867313786775,10.160678607725137,50.0087695147762,-0.08923415422144892,0
131,230.13712594961206,10.210960377117642,50.00039233315388,-0.03757064497948127,0
132,227.87539257254778,10.806855634529324,50.01345722471934,-1.7312013034449254,0
133,230.94718486127036,10.22676715075699,50.01183628267483,1.494938227453236,0
134,228.1611515315324,9.877921682354676,49.99291918578118,0.041325632270618466,0
135,233.09986881003508,10.48204358414418,49.988527964542065,0.4430021304473752,0
136,228.43349341532752,10.59473524446232,50.00203712590524,0.9515497705740428,0
137,229.35587696758864,9.386196092431504,50.0309804030299,-1.0211624575603002,0
138,231.62703443473933,10.298700034924929,49.97521785848692,0.47347189903522846,0
139,227.5382713671321,10.35058637115545,49.97064949468495,-0.26764109089879357,0
140,230.45491986920825,9.851218248320004,50.00329521682473,0.8467707752164937,0
141,232.61428550856485,10.68785340665581,50.00101775403712,-2.1272274203514954,0
142,226.78503353087754,9.924972206483737,50.003466833287405,-0.099094300241269,0
143,230.36926771706462,10.062788226735771,50.00487906395817,-0.6028206557839616,0
144,230.51976558849685,9.913464087858065,49.995535954907304,0.4322629506341555,0
145,231.56364574355462,10.007789523790734,50.02979726877204,0.47004418736820214,0
146,227.52609857824385,9.4518624565524,49.96798192043047,-0.7076258948220261,0
147,227.35908677383145,9.279974558702852,49.98343005950439,-0.7121738641760436,0
148,231.0438831312338,10.797252531612486,49.99793490479702,-0.11066536855732945,0
149,230.59396934646637,9.576519325840836,49.96713622377692,-0.8966422273152082,0
150,230.50098570069176,9.504303825271846,49.99648291191136,0.8419836954521269,0
151,230.69289641899394,8.923304943198143,50.03322940331456,-0.36920720044744615,0
152,228.63995055684302,9.680519126155248,50.00041772976592,-2.9069882193216414,0
153,230.464507394322,9.338455103296251,50.004614018114374,-0.3748220566218061,0
154,230.58614494659736,10.821007580068185,49.97479670469655,-1.0385438208439723,0
155,228.57129716394726,10.504908544671316,49.98767277183921,-1.6312758154609455,0
156,233.7315490222895,9.655924827411138,49.99249607239352,-1.2374266382225725,0
157,230.94766584182358,11.126217902672154,49.993645698064874,0.10940847183297006,0
158,227.6173930055947,10.490882743495797,50.02563287590007,1.3286408282482312,0
159,231.31310721726766,9.837584308245688,50.0111538212145,0.31318447386498,0
160,228.05063665954535,8.750297142563213,49.97777084086126,-0.6065033882157397,0
161,231.5741692074849,11.14547128629537,50.00493009556864,0.4559041951707027,0
162,232.31719115801482,9.305213766618202,50.00996443496994,-0.45909031021899177,0
163,228.35863536329657,9.177300626521554,50.02280298077043,-0.6946003691631446,0
164,231.92675225848865,10.51128521600482,50.03161081373137,-1.1543626682329844,0
165,230.82556185387298,11.219876203169637,49.97969811616344,-1.7518288067517191,0
166,231.64412031998899,10.692136409255259,49.98378284977579,-0.3899237065594453,0
167,233.7935859653079,10.281954560026179,49.97484844282171,0.15805348992013185,0
168,229.50922376799426,10.297377170832643,49.99531960281786,-0.09662367001488972,0
169,228.49252767128502,10.426707779390155,50.00932716748893,-0.4159669279473586,0
170,228.22097114074896,10.379464294893383,50.01974669033178,-0.9457460606967811,0
171,228.36837943006913,10.140595711984687,49.99848097952715,0.6082461916849685,0
172,229.84579658117178,10.052100551975938,49.993603049534904,-1.317131919946585,0
173,230.68230394963328,9.96870343605024,50.00303515984498,0.7760279138434754,0
174,230.55338159866002,9.623017705566662,49.9832971419674,-1.0022170189267248,0
175,231.65436649807205,9.859662461566613,50.0417907744339,-0.752435237353035,0
176,230.0260037837558,9.153521592902308,49.96784677945764,-1.466785190615677,0
177,232.90706815431463,9.950830186602625,50.003694811577915,-0.5014021468856367,0
178,229.4706863335241,9.505704446424541,50.04047212438459,0.9753124584779789,0
179,235.44033833317923,9.448205341392114,50.0001359968912,0.5156280884439565,0
180,231.25133469553,10.08994707557674,49.99619921929997,0.9784221120280351,0
181,228.28568488716743,10.6960011431723,49.99285109154379,0.5221425459339358,0
182,227.85821500387777,10.459158303001157,49.99639216636475,-1.1036698285303692,0
183,230.96494483048636,9.214749698188411,50.02745696949353,-0.33078922432755736,0
184,229.5530744293483,9.50518593171483,49.95576276177341,-0.7801991291174627,0
185,231.42800098818418,10.470385593994108,50.030668674025925,1.3305749040390402,0
186,230.94647524914708,9.508756303230845,49.971520856950995,-1.1967886464263116,0
187,229.85434217468625,9.887683425001487,49.99466695341531,0.8936976893891109,0
188,228.30641256386318,10.275026049512276,49.99141511159403,0.8929538701087693,0
189,226.97030555062827,9.515827772568182,50.011771065395415,1.8296202017160872,0
190,229.10697009586596,10.05268775307298,49.968037512962326,-0.40968659262949736,0
191,231.71279758864694,9.332987252540898,50.00924345332164,0.7123221595801621,0
192,230.42818748826042,9.699316178024393,50.040486192465735,2.2816518365388427,0
193,227.50852244257604,10.159890967071268,49.972736519908146,-0.6176416769336966,0
194,230.34636185170237,9.203503133234165,50.00379412335221,-1.5350402475323597,0
195,230.77063475945766,10.2202373689802,49.986760356444066,-1.8800100339077637,0
196,228.23228512759772,9.99018110053666,50.008517744123864,0.7127120288613313,0
197,230.30745021189105,10.276244977208574,50.00038295554832,-1.8831502080585838,0
198,230.116417436892,10.11195706703233,49.98717026181912,-0.37231905293792283,0
199,227.71405940433874,10.682070214986922,50.009757445697424,0.4373131870389607,0
200,230.71557472069657,10.062612251323953,50.03608696219573,0.18517553682991406,0
201,231.12156905273648,9.785297229437374,49.996181924165455,0.42544486418417227,0
202,232.16610248635055,10.061148751516141,50.014395158842966,0.22228985580085406,0
203,232.1076041040698,10.271649014518195,49.97413454084258,1.2788658133133932,0
204,227.2446612640858,10.024430035162853,49.98087127246364,-0.952316380738797,0
205,228.12434992016975,10.020295845601941,50.009448125557604,-0.6769951384585313,0
206,231.03007053441732,9.649004156096622,50.02968232057072,-0.772659445270824,0
207,231.02757190182442,9.668549541224525,50.00711226697571,0.8301918118626102,0
208,231.0300953726121,9.298697364100153,49.993738839389536,0.9003985883950636,0
209,237.70546298130944,10.87478837159347,49.999985828108464,0.4512253193185082,0
210,231.14178102138632,9.378068382304358,49.9749918453206,1.1834936668899279,0
211,232.2711312803612,9.653547401102045,50.01209030652711,-1.1780408673763807,0
212,231.9080035269864,9.640796367215401,50.01764666124647,1.667224111551137,0
213,231.3027825026116,10.44746218847222,49.99095819334334,1.5232386217122582,0
214,229.3694615107193,9.852525160853986,49.99059915704481,0.7356219972457467,0
215,231.51793844098654,10.623871036336867,50.00531756459304,1.78179890877106,0
216,228.45434957092485,9.663254687878066,49.99126560527919,-1.6566232076777738,0
217,229.52636278652,10.139497081111902,49.998677347707485,-0.5244481362626519,0
218,229.02927290434178,9.582326473370122,50.04199443578333,-0.7353034606819523,0
219,230.16374827877266,11.072574563886693,49.99505948598508,0.7214793237573432,0
220,234.62931713334703,9.406200790485244,49.99283319695957,-1.0501407396021456,0
221,226.2654696148165,10.154910355113513,49.9870491638873,0.7574951493374855,0
222,231.37252038074902,10.31688844046605,50.01488383943,1.3705361439967134,0
223,226.7745682576207,10.20689954872575,49.996375516535636,0.6952029000839993,0
224,229.05613626842114,9.907356170561146,49.98701253923357,0.2837510236615011,0
225,232.17790119393473,9.935089650133287,50.02642608064546,-0.9878733409007492,0
226,230.12856003819093,10.021905735989554,50.028392060090276,-0.8468509661253646,0
227,227.84451044414138,9.926498999185755,49.98799152868523,1.2496189052966666,0
228,228.56939258148006,10.481939558397455,49.96266920097279,0.7793490039053323,0
229,231.35919549786936,11.105261500795676,50.02015027379674,-0.03901951937754412,0
230,228.53926673656574,9.721254107496083,49.9863074034848,-0.41790954576589057,0
231,230.43291717916395,9.315098510210461,50.015812511983256,-2.025807873111377,0
232,230.09114367980763,9.955858975824373,49.960597923645764,-1.0708524186844388,0
233,228.69679930478836,11.289854668827159,50.01785194676599,1.9114190871397234,0
234,234.28788817865066,9.598162716015135,49.975776561414385,-1.2804555710024668,0
235,231.26783804463602,10.819558402722034,50.01461528238133,0.18947982122108065,0
236,225.94971482668478,10.83885040703822,50.000285461356725,1.0074439731951985,0
237,230.37290862953884,9.723205879146002,49.98092121161207,-1.2549226680022925,0
238,228.67642707046323,10.284491539592638,49.99185927374146,0.1847104747810833,0
239,231.70486666959243,10.814198311564269,50.013726369139135,0.937915537510655,0
240,228.4149585231346,9.810436129506256,50.002117889062305,0.012499321907250335,0
241,229.7705271170662,9.89820981994882,50.01168825960945,2.8684030556667683,0
242,231.0099745579609,9.709159543025677,50.03952881169031,-1.6685992588781953,0
243,231.73151038834024,9.492621634653567,49.96871516776578,1.0587285298838789,0
244,227.59940718588845,9.675361227466997,50.032344251499374,-0.17280173739646437,0
245,229.3309975283181,9.388029866618872,50.00208711875047,0.7719201548366751,0
246,229.0501093776781,10.017041734129613,49.982024319033535,0.44130715169924584,0
247,228.69334153485258,9.615013384470679,49.97339372748522,-0.7331561971099966,0
248,233.5309084805622,10.116892955895374,49.99621759218446,0.22899639245934025,0
249,230.8099634219219,9.222052176898186,50.01843300223849,-1.8579014513982872,0
250,227.47823209132991,10.165440116107229,49.99744901759245,0.6032475005713938,0
251,231.83572389410955,10.416764480804462,50.03022309860495,0.29815846599052565,0
252,234.24431239402526,9.003132178714273,49.97097648619897,0.6386601686431024,0
253,232.0649305211023,10.187028284923786,49.99975822104308,1.0581183250871502,0
254,226.96126006809197,10.613834496236645,49.974952131111735,0.3676198402097109,0
255,229.03153185426748,9.395179490654398,50.0072726376525,0.1480894197982762,0
256,232.53382229837325,10.836286193418852,50.017737747801945,-0.8810683366612923,0
257,228.58466106876244,10.209509504683023,49.99158476412638,-0.712220763649051,0
258,230.88763885629245,9.647494072120796,49.94791572286746,1.186734620177331,0
259,231.54926810685868,9.972115461171146,50.00397896293593,1.4363354057059785,0
260,228.14613905684382,10.27916345626086,50.00873477103467,-0.23811043631205406,0
261,229.8809492878764,10.038002695706206,50.008085895099235,0.04600274725327412,0
262,223.51746531986186,10.269377996223184,50.024715643836444,-0.9046143749937661,0
263,227.95122471733143,9.539663203460316,49.97857892640702,1.1727568452674448,0
264,229.49486369721367,10.08468041201804,50.01360432210901,0.6654168236917787,0
265,227.5044336360703,9.29314275154751,50.02385015024956,1.9412174364637491,0
266,233.26482260786327,9.94438696932565,49.96442824831987,-0.8783230771797389,0
267,227.13971724407872,9.548046179267605,50.00639303651838,-0.3780078990182172,0
268,229.11991102660602,9.632235028705116,49.989916403379844,0.2314459225255723,0
269,230.26148115457218,10.61804658760522,49.998369546537965,0.6464895377257707,0
270,232.88254657813224,10.545655060297134,50.00695352967077,-0.21566763754763232,0
271,227.12827569764113,10.304569060453588,49.99025542871773,-0.8729610904537004,0
272,232.32632750430992,9.453843617663711,49.98648583841677,0.8814075289235711,0
273,230.02046612203918,9.8417957751526,50.000683048349764,0.7211353625455816,0
274,228.0369826979041,10.606548849989592,49.97825508122274,-0.9162741005637249,0
275,230.92420694852655,10.070858456819952,49.9782834974223,1.3554428011054958,0
276,230.39811939114693,11.159664769990847,50.01358746565913,1.1701987091966037,0
277,228.7995662456824,10.196658919697185,49.97702411929683,0.13429649724779288,0
278,230.13960416998003,10.096024558245016,50.01332625001818,0.07959786237603639,0
279,229.22937280627647,9.84544176789875,50.00925182585708,0.5540577711159071,0
280,230.2270346905025,10.066770452391141,49.96548386542419,-0.8617030702562581,0
281,231.3242613490421,9.923765081809728,49.98644870695329,0.03003147916408217,0
282,233.1720336322907,10.354054338344294,50.023882188060945,-2.1523835446091804,0
283,227.5243690023463,10.478351158397292,49.98037668937721,0.8764556455029355,0
284,234.26606674931253,9.607005269746026,49.99071191475381,-1.5614932224418594,0
285,226.095824400955,9.334383523221112,50.00924121786504,1.503419828428999,0
286,229.69642980992884,9.081897313448351,50.015667810185654,-0.3301200939664503,0
287,231.17663441296915,10.253995663456271,49.99496922227911,-0.2116669819311769,0
288,230.56198373547008,9.448316696913063,49.98804979610617,-0.6277339060845056,0
289,228.7546009603588,8.92355470352376,50.02844739723397,-0.2880388739220764,0
290,229.58375549928545,10.194289302265481,50.03477799327595,1.4185313451480366,0
291,229.01399813068232,11.246499758716395,50.01957716101563,-2.4878086565350794,0
292,228.8212704861116,9.996964544230053,50.0017063628513,1.2769653860881878,0
293,231.69920419404204,10.419245387225821,49.98383468556718,0.33802348110170816,0
294,230.7140309719301,10.040914679273783,49.98339111186887,-1.2070216478572156,0
295,228.61418080947868,9.950555173404428,50.01045028210532,-1.0753123930492379,0
296,231.7991997508665,10.459538241493885,50.00836796441777,1.676393027208203,0
297,230.61459904175322,9.854862727905674,50.02803197185893,-0.9455068799427312,0
298,231.62572423767793,10.133696157035951,50.013009001850726,-1.1533505105959594,0
299,231.25925768384724,10.160848903098007,49.9699383939648,1.1373145423647293,0
300,228.34200997815586,9.665954773178475,50.02103895235446,0.33855287628591424,0
301,228.87963791960607,10.496021174768261,49.980038787453715,-0.9379255765363989,0
302,231.49458721024652,9.912520121652296,49.99232057456096,0.216624975404619,0
303,231.22074053086692,9.622127420253578,50.005004004125034,-1.0257526836402773,0
304,229.9581968120717,10.268254921785202,50.03991334979568,1.1008213984226052,0
305,230.23465476661755,9.550766009104482,50.062198371120104,1.0613709648731335,0
306,232.55532979157684,10.014090578684565,50.012134461182725,0.5320061988219431,0
307,228.81685722232834,9.995440501677898,49.99633606762559,0.3616610612470166,0
308,231.09419476234007,10.542947782915789,50.01069011296961,1.7611881248673737,0
309,229.5956146951322,10.237349116439976,50.017753108517475,-0.0003136726117747121,0
310,229.56463759354557,9.987486520627428,49.993586647488854,-1.1818741254208012,0
311,232.1975537039744,10.408883149600143,50.035904227118245,0.44947391283230687,0
312,231.65083269797606,10.695103774508656,50.00460141518383,2.0860470495371137,0
313,231.62701927200126,10.27890515317593,50.00995486178183,-1.0147594931858521,0
314,232.61095761430866,10.00517630992169,50.01331848504109,-0.36146276669398575,0
315,230.04200768326552,9.34408188382492,50.00843173221229,0.41644603810145264,0
316,231.36390594258992,9.467443168462314,50.01677881000939,-0.05390484900573916,0
317,229.3794664868131,9.847387647822666,49.98765493626906,-0.9823035803773146,0
318,230.6483327049769,9.695243898920358,49.98883396492108,1.1218578562304709,0
319,229.73971389126464,9.906514348507278,49.97799691534057,2.3200407220172594,0
320,230.19399192998543,10.028324962448554,50.0087900246124,0.19613145902390733,0
321,231.19031405087384,10.264846377178365,50.015578730070246,-0.9040682897360003,0
322,228.36355863353305,9.964750610970455,50.00915545732304,-1.548960525053475,0
323,234.1847745513709,10.2432508219131,50.03348984866695,0.2579759812211809,0
324,227.9879652370006,10.03223720740506,49.99988807962342,1.1038773433162576,0
325,227.57162277442453,9.012266716823063,50.01337483311185,0.4751677464953816,0
326,232.31622174700013,9.530332303090622,49.978165982477215,-0.002403840918853844,0
327,231.58332538792587,9.927956222139192,49.99225800595051,-0.5892716517893062,0
328,231.24823963410432,9.395152628579446,50.013910755151315,-1.0921636327180897,0
329,231.25669101852856,10.299964364998102,50.01698204221486,0.8347513263248821,0
330,229.97550645430618,10.76537541617185,49.994120661046715,0.9137716213855857,0
331,228.20549125702834,10.609380925848658,49.99856801496284,-1.5457297866907331,0
332,230.15160911638745,9.893278564534896,49.969642525066384,1.5898389781806839,0
333,228.64567657697577,10.745363068424975,49.992859415983865,0.5740712208940013,0
334,231.9502394668355,10.074333728601056,50.017807663270396,1.3995946451457935,0
335,229.70588523699573,9.83145701444098,50.01150410032213,-1.342127748485115,0
336,228.34900560641498,9.69329866822953,50.010013314427624,-1.365824155415439,0
337,229.357228316694,9.848765156755936,50.00099547374362,-0.14896930976729691,0
338,230.82586290855124,9.805911590729385,50.000141263172566,0.5027844268951942,0
339,228.87255089439205,10.085208111187743,49.986793577210534,1.7963608229269636,0
340,228.35555920886713,10.080286990524932,50.013976568404054,0.7060789138151315,0
341,230.48737442298383,10.001523010076708,50.008419458887786,-0.24268127681203333,0
342,230.48993314221744,10.218469084873174,50.00984037695986,-1.0263692076658921,0
343,228.98611364925773,10.595323137393171,49.989479303146645,1.23000057271915,0
344,229.05792338876336,10.474777067720662,49.956933141602576,-0.9647054257507148,0
345,230.46409987471526,9.257551015775048,50.021943054235074,1.6284685547723217,0
346,227.10383131700536,8.723039432549022,49.99042325087983,-0.28438464960650933,0
347,227.1850724512469,10.467159955619637,49.982744484719134,1.5905820726178503,0
348,228.56311155749512,9.31656065079229,50.01386957823828,0.6789312900592783,0
349,229.5731056965763,9.887617299053659,49.99215974720162,-0.13699548944245826,0
350,230.621815131196,9.414943486970321,50.02119872768093,-0.5193963718261266,0
351,232.9507124338991,9.09900978120999,50.01234011899153,-0.3409078773460798,0
352,231.71531924640405,10.270731364102394,50.01367138646401,0.4283166923752375,0
353,229.68012294007315,10.379577580151324,49.972680885775986,0.07715649621771674,0
354,229.9619675841946,9.71174479963664,50.02423887970773,-0.5938114080687051,0
355,227.99494127072438,8.704478853927546,50.00522501062468,-0.16563141031763223,0
356,229.9629737280152,9.726877775873758,49.992614457215076,0.0785770297191498,0
357,229.42268272215972,10.195902002701274,50.00286776934684,-2.128734094414812,0
358,230.64543712067618,9.260544215612935,49.964475295342034,0.4581681147886987,0
359,228.34553811289535,10.091679959889579,50.008173056229616,-0.9797212247168068,0
360,231.03869302848236,9.992345075413501,49.979412569836356,-1.153332403205745,0
361,233.06547782600515,10.289645749800544,49.97294659428313,-1.6873443471107104,0
362,229.7824797030863,10.059790184207076,49.969552816275645,-1.7938924978678903,0
363,230.80342344419788,9.513465529559221,50.0222537674998,-1.3554475031122892,0
364,231.38028798342222,10.598285750832245,49.98741473212615,-0.7090209576304904,0
365,229.19755905622833,9.920735213486514,50.03067455419833,1.9532591375265682,0
366,230.44818496362083,9.986347730245035,49.98928397073895,-0.5258796758952039,0
367,230.0251848015636,9.533366020463403,49.96585284084814,0.17775010626803134,0
368,230.19535219709766,9.778358874404244,49.97766951120103,0.4004813865063287,0
369,228.45398043228906,9.55759864298655,50.02471623240014,0.13106518621584873,0
370,230.0490203485179,9.913526970038289,49.996882036441264,-0.07744346072599365,0
371,230.9959965824909,10.85585424007117,49.98903425407019,-1.1952937635992447,0
372,232.9022872155901,9.314049428534322,50.003200364517056,1.4509275482792119,0
